"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202208","신림선","보라매","1","0","1054","266","1809","1053","5140","3320","9090","9373","5499","3212","3743","2574","3700","2810","4258","3154","4287","3096","4438","3181","4849","3607","4936","3886","5151","5518","8566","8310","3664","6314","2701","3536","2784","3359","1968","3312","946","2086","252","726","1","8","0","0","0","0","20220903"
"202208","신림선","보라매공원","0","0","283","322","1263","1289","3864","2772","4676","6711","3186","2517","2579","2121","2728","2022","2861","2382","2627","2601","2652","2720","2874","2635","3555","3104","4015","3781","5605","5105","1881","3925","1474","2433","1154","2226","860","1963","301","1117","99","383","0","0","0","0","0","0","20220903"
"202208","신림선","보라매병원","7","0","658","464","1659","3275","5083","13751","6704","45760","7564","19219","8309","9853","9240","7177","8158","7627","7754","9573","9914","9077","11049","6843","11550","6671","22117","7129","34262","9027","9142","6757","6329","3822","4249","3501","2952","2699","1182","1386","145","547","1","3","0","0","0","0","20220903"
"202208","신림선","샛강","0","0","367","618","685","1874","1016","8471","1786","19958","1554","7169","1434","3303","1546","2673","1631","2535","1752","2770","2137","2592","2706","2256","3124","2665","7793","2869","14240","4171","4403","2489","2925","1280","3146","1014","2426","799","1178","452","382","244","0","32","0","0","0","0","20220903"
"202208","신림선","서울대벤처타운","2","0","4133","203","6043","1819","19371","4359","27250","7204","16023","5936","11050","6037","10251","6498","11338","7644","11076","7684","9670","8360","9273","10378","10115","13283","11481","15697","11175","24830","6474","20868","4508","11517","3664","11306","3374","10959","1360","7670","328","3603","1","69","0","0","0","0","20220903"
"202208","신림선","서울지방병무청","0","0","640","237","1887","846","6103","3530","8763","4848","5405","2614","5018","2288","4264","2549","3990","4109","3526","3553","3165","3612","4144","4222","4091","4658","3808","5918","3906","8437","1909","6149","1321","3768","1169","3317","865","3325","305","2230","68","748","0","4","0","0","0","0","20220903"
"202208","신림선","서원","0","0","1580","137","2953","554","10158","1121","16492","1614","9003","1577","5229","1778","4352","2020","4574","2535","4231","2769","3602","2826","3285","3900","3430","4820","3469","6567","3322","10366","2077","8946","1322","5480","987","5106","735","4815","356","3466","79","1187","0","0","0","0","0","0","20220903"
"202208","신림선","신림","1","0","659","160","904","473","3212","1085","6148","2284","3290","2273","2283","2274","2325","2803","2800","2997","2663","3402","2477","3347","2550","4219","2609","4276","2815","5755","3367","9609","2442","6299","1732","3406","1547","2975","1253","2573","717","1836","214","695","3","3","0","0","0","0","20220903"
"202208","안산선","고잔","281","16","4918","916","15484","4721","29720","13114","20102","26523","13728","13465","11951","9419","12326","8696","11061","9064","10454","10517","10882","10040","12673","9456","14339","10169","20070","14679","22521","23421","8508","19526","6351","11652","6255","10786","4617","9291","2038","7744","178","2856","3","26","0","0","0","0","20220903"
"202208","안산선","대야미","47","1","2787","1093","7762","3342","18168","5263","17991","7888","9991","4392","7893","4064","6800","4870","7036","4652","6715","4597","6413","4997","6546","6767","7350","7873","7996","9645","9992","15412","5283","12158","3890","8013","2673","6878","1544","6795","770","4078","99","979","0","9","0","0","0","0","20220903"
"202208","안산선","반월","54","1","3605","1010","7381","2638","16478","3645","14904","5893","9186","3460","7381","3520","6330","4132","6657","4331","5914","4630","5045","5068","4608","6214","5557","7889","6344","8999","7217","14621","3886","10994","2789","8256","1916","6852","1380","6427","475","3701","170","827","3","13","0","0","0","0","20220903"
"202208","안산선","산본","548","0","8521","1624","22443","6186","52625","14678","47392","27768","24233","20931","21159","19570","20887","18863","22821","21515","21351","23347","20914","22917","22971","23520","24845","29241","26009","36813","29799","62262","19107","52137","16211","28178","15355","23721","12512","19642","5047","12665","404","4074","0","0","0","0","0","0","20220903"
"202208","안산선","상록수","441","15","13720","2533","32893","8141","66199","11287","59119","18577","31661","13773","23756","11567","21727","11939","22626","12844","19931","15149","16505","16147","17148","18846","19513","24923","21549","36707","20500","60351","12683","54247","10210","34729","8275","31034","5888","25359","2538","17363","402","4809","4","76","0","0","0","0","20220903"
"202208","안산선","수리산","1","0","3256","497","8618","1774","17470","4593","16493","5817","8920","3326","6577","3581","6266","3395","5842","3316","5138","3083","4232","3556","4802","4268","4814","5336","5067","6529","5468","12318","2854","9741","1878","6302","1304","5346","916","5046","392","3114","29","817","0","0","0","0","0","0","20220903"
"202208","안산선","신길온천","48","0","2016","151","3529","1843","7155","3339","5823","2495","3351","1314","2787","1357","2493","1544","2558","1660","2167","1551","1968","1853","2158","2147","2651","2549","3714","4018","3594","5517","1962","4367","1355","3027","846","2867","519","2391","168","1678","16","530","2","11","0","0","0","0","20220903"
"202208","안산선","안산","1460","10","10499","1379","12515","16545","20677","38350","20516","31872","17368","14956","14918","12680","14665","13838","15790","14004","16400","13532","16763","14083","17922","14952","21461","16693","39381","23075","45170","24702","20881","20339","17804","15462","10834","13324","4535","10137","1528","6382","117","2529","0","32","0","0","0","0","20220903"
"202208","안산선","오이도","210","1","6118","555","14602","7138","29713","12766","22798","13095","13443","8122","10679","7752","10881","10444","12435","11351","11594","11418","11283","11629","11831","12476","14447","14083","17998","17765","18714","24879","10166","22048","8419","14518","8127","12380","4948","11057","1418","7716","25","3716","0","84","0","0","0","0","20220903"
"202208","안산선","정왕","266","4","6482","825","10209","12264","18568","22327","15447","23870","11110","12170","10260","8135","10160","8741","10137","9275","9787","9695","9623","9616","11544","10231","14985","10807","20478","15496","26438","19711","11758","15764","9646","12192","7261","10814","3758","8994","1350","6181","76","2062","1","57","0","0","0","0","20220903"
"202208","안산선","중앙","301","7","9418","1420","29446","10188","56443","14648","42425","33497","24198","28375","20756","19133","22334","19581","25597","22807","23769","25062","22896","25476","25399","25550","29698","29845","34069","40886","35948","64878","23583","54329","22956","32422","22549","27888","20246","23132","8441","17729","691","5336","7","70","0","0","0","0","20220903"
"202208","안산선","초지","228","2","3405","462","10534","3927","21180","8586","14676","9752","8303","4531","6276","3540","5768","3611","6245","4175","5267","4398","4860","4466","5412","5041","6316","5827","8525","9120","9839","15599","4657","14789","3374","9317","2728","8032","1593","7329","593","5135","49","1830","0","33","0","0","0","0","20220903"
"202208","안산선","한대앞","215","10","7976","1067","17329","4188","30653","8135","24020","14936","16549","11658","12907","8964","12456","8769","13527","9213","11836","9879","10923","10066","11294","11642","12881","15105","15727","21430","16228","30996","8777","24483","7224","16204","6588","13787","5379","12365","2161","8904","184","2345","2","42","0","0","0","0","20220903"
"202208","우이신설선","4.19민주묘지","3","0","1459","407","3294","997","8802","1726","9710","4215","6082","4323","4744","3758","4650","3803","5066","4128","5121","3991","4722","3707","5193","4028","5285","4976","4902","5804","4113","7426","2711","7418","1896","4251","1345","3707","845","2912","365","2419","76","566","0","3","0","0","0","0","20220903"
"202208","우이신설선","가오리","13","1","2358","393","6368","1474","16112","2646","17106","5767","10849","4309","7707","4307","7272","4654","7097","4976","6489","5499","5449","5720","5313","6817","5642","8962","5721","9522","4542","13641","3141","12625","2168","7319","1389","6420","1143","5545","449","3249","97","856","0","5","0","0","0","0","20220903"
"202208","우이신설선","보문","4","0","447","152","934","1096","1997","2842","3408","4853","2807","3228","2389","2116","2329","2170","2429","2076","2599","2197","2331","2153","2755","2244","3384","2582","3452","2874","4014","3381","2068","2333","1599","1603","1316","1530","1032","1291","418","883","92","250","0","3","0","0","0","0","20220903"
"202208","우이신설선","북한산보국문","8","4","2118","605","7295","2216","19392","4253","22439","7605","15150","5953","10499","4748","9308","4675","9707","5751","9070","6258","7900","6646","7684","8261","9105","10598","8901","12755","8644","19291","5084","16747","3559","10433","3170","9511","2045","8385","1031","5598","278","1420","0","1","0","0","0","0","20220903"
"202208","우이신설선","북한산우이","8","2","1555","662","2986","1894","8619","3223","9318","7006","4992","7796","4216","8286","4466","7426","6179","6203","6295","4898","6398","4507","6866","4412","7130","4553","6478","4365","5093","5561","3451","5367","2557","3352","1831","2738","994","2241","482","1255","123","512","0","45","0","0","0","0","20220903"
"202208","우이신설선","삼양","0","0","1174","404","2877","1128","6785","1397","7421","3255","4868","2669","3597","2713","3681","2480","3477","2760","3327","2982","3039","3099","2841","4010","3237","4675","2896","4498","2429","6217","1679","5814","1126","3409","736","3074","453","2412","251","1383","68","401","0","0","0","0","0","0","20220903"
"202208","우이신설선","삼양사거리","0","0","1389","219","2817","874","7647","1854","9011","4092","6170","3180","4762","3068","4059","3460","4484","3778","4076","3814","3430","3814","3731","4746","3580","5227","3584","5815","3462","7580","2602","6597","1683","3486","1231","2878","865","2483","327","1399","109","406","0","0","0","0","0","0","20220903"
"202208","우이신설선","성신여대입구(돈암)","0","0","763","404","1109","1431","3523","3986","6402","8678","4244","6925","3994","5857","4333","5703","5123","6519","5091","7002","5116","6491","5788","6478","6697","6891","7102","8353","8329","10477","5750","6661","5202","3984","5885","3066","4873","2292","2292","1537","512","495","0","2","0","0","0","0","20220903"
"202208","우이신설선","솔밭공원","41","1","1679","227","3814","1022","10163","1417","10188","2714","6638","2525","4364","2568","3986","2468","4093","3041","3725","3659","3269","3552","3500","3765","3299","4687","2731","5298","2717","7651","1564","6933","1086","4408","780","3544","626","2899","280","2034","50","530","0","10","0","0","0","0","20220903"
"202208","우이신설선","솔샘","8","0","3026","238","9913","1377","27685","3083","26791","4167","15313","3211","9865","3352","8296","3774","8492","5157","7531","5181","6460","5791","6186","7616","6649","10095","6011","12588","5126","22123","2980","20413","2070","10823","1622","10227","1305","9085","443","5345","94","1643","0","0","0","0","0","0","20220903"
"202208","우이신설선","신설동","83","2","827","773","960","2155","1388","4801","2103","11320","1763","7349","2059","4205","2297","3233","2600","3140","2701","3285","3061","2233","4092","1931","5098","2066","6417","1945","8889","1712","4196","1235","2767","924","2769","786","1850","731","615","599","132","294","0","50","0","0","0","0","20220903"
"202208","우이신설선","정릉","3","1","2021","485","5682","1915","13975","3172","17058","5966","12180","4289","8543","3707","7831","4111","8032","4926","7317","5032","6556","5195","6206","6950","6422","8068","7102","10155","6797","14986","3843","11782","2595","7093","2133","6232","1587","5138","694","2768","190","850","0","0","0","0","0","0","20220903"
"202208","우이신설선","화계","7","4","2011","456","4497","1364","12646","2376","13943","4811","8084","4397","6226","3891","5795","3866","6357","4173","5592","4330","4918","4242","4380","5010","4816","6267","4190","6672","3833","9917","2923","9222","1699","5232","1363","4634","844","3808","400","2385","100","712","0","1","0","0","0","0","20220903"
